id,source_work_id,target_work_id,evidence,evidenceSource,note,reviewStatus,createdAt,updatedAt,deletedAt
01a018e5-7fb1-73ab-992c-108b6304db33,01a01888-9625-716a-96fb-d8331f462545,01a018e4-6480-77c1-ab4e-0f121f1384af,读罢袖珍本《罗亭》，扔到书架上面，又去水槽物色像样的威士忌残骸。发现有块瓶底剩有一点点杰克·丹尼黑标威士忌，赶紧倒入杯中，折回床开始看司汤达的《红与黑》。总之我好像喜欢看落后于时代的作品。当今时代到底有几多年轻人看《红与黑》呢？不管怎样，读着读着我又同情上了于连·索雷尔。在于连·索雷尔身上，缺点在十五岁以前便大局已定，这一事实也激发了我的同情心。人生的种种要素仅在十五岁便固定下来，这在别人看来也是非常不忍的事。他自行投入监牢也是如此。他蜷缩在四面墙世界里，不断地朝毁灭行进。,Chapter15,,reviewed,2026-08-19T07:21:28+00:00,2026-08-20T18:28:26+00:00,
01a018f2-f0ab-7643-b19b-c6235736ef4b,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a018f1-6dfb-72c2-96f0-bb1555f76e9a,“你今天和老师说到的那本书，有吗。”深绘里问，“就是有‘老大哥’出场的书。”“《1984》吗？不，我这里没有。”“说的什么故事？”天吾开始回忆小说的情节：“我还是很早以前在学校图书馆里看的，具体细节已经记不清了。总之这本书是一九四九年出版的，在那个时候，一九八四年还是遥远的未来呢。”“就是今年。”,Chapter20,,reviewed,2026-08-19T07:36:09+00:00,2026-08-20T18:28:30+00:00,
01a018f8-5bee-73de-9c28-966e6ae8ef20,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a018f7-848d-7524-8a00-ea267594f058,“普鲁斯特的《追忆似水年华》如何？”Tamaru问，“如果还没读过，这也许是个读一遍的好机会。”“你读过吗？”“没有。我没进过监狱，也没有长期躲在什么地方。人们说，没有这样的机会，就很难把《追忆似水年华》通读一遍。”“你周围有人通读过吗？”“我周围倒不是没有在监狱里待过很久的人，但都不是对普鲁斯特感兴趣的类型。”,Chapter2,,reviewed,2026-08-19T07:42:04+00:00,2026-08-20T18:28:34+00:00,
01a01909-a1eb-77aa-a090-ea3d9a178747,01a01888-9625-716a-96fb-d8331f462545,01a01908-dbe4-75a2-a90e-b51bfb77571f,我去卫生间打开燃气热水器，确认未被损坏之后，开始往浴缸里放水。香皂剃须刀牙刷毛巾洗发水基本剩在那里，淋浴没有问题，浴巾也在。卫生间应当有许多物品不翼而飞，但我想不起失去的是什么，一件也想不起。我往浴缸放水和巡视房间的时间里，胖女郎躺在床上看巴尔扎克的《农民》。“法国也有水獭，嗯？”她说。“有的吧。”“现在也有？”“不晓得。”我回答。那种事我哪里晓得。,Chapter32,,reviewed,2026-08-19T08:00:56+00:00,2026-08-20T18:28:36+00:00,
01a0190b-69bc-730d-b207-fe73729bdfbb,01a01888-9625-716a-96fb-d8331f462545,01a013e8-907e-77f3-83c6-bce5cc3de32c,“不大明白是你的口头禅，肯定。”“或许。”“或许也是口头禅。”我无话可说，只好默默点头。“为什么？因为所有思想都飘忽不定？”不大明白，或许—我正在头脑中窃窃私语，男侍走来以御用接骨医为皇太子矫正脱臼的姿势毕恭毕敬地拔下葡萄酒瓶的软木塞，斟酒入杯。“‘怪不得我’这句话是《局外人》主人公的口头禅吧，大概。那人叫什么名字来着？呃—”“莫尔索。”我说。,Chapter35,,reviewed,2026-08-19T08:02:53+00:00,2026-08-20T18:28:39+00:00,
01a01915-669d-761f-9e6a-d923e2cd2942,01a01888-9625-716a-96fb-d8331f462545,01a01914-4709-7655-9522-ac8a6f2b67b1,“尽可能别做剧烈运动。”医生说，“也不要喝酒，不要性交，不要过分地笑。最好看看书，轻松些日子。明天再来。”我道过谢，在窗口付款，领了消炎药返回住处，并且遵从医嘱，歪在床上看屠格涅夫的《罗亭》。本来想看《春潮》，但在这形同废墟的房间里找到这一本已费了好一番折腾，再说细想之下《春潮》也并不比《罗亭》好出许多。,Chapter15,,reviewed,2026-08-19T08:13:48+00:00,2026-08-20T18:28:42+00:00,
01a01916-4815-7643-8d62-8226a364914a,01a01888-9625-716a-96fb-d8331f462545,01a01911-b32c-74da-bd3d-3748a50af3f7,第一次看《罗亭》时还在读大学，已是十五年前的事了。十五年后我腰缠绷带重读此书。重读之间，我意识到较之从前，自己开始对罗亭怀有类似好意的心情。人不能够改正自身的缺点。脾性这东西大约在二十五岁前便已成定局，此后无论怎样努力都无法改变其本质，问题是人们往往拘泥于外界对自身脾性的反应。,Chapter15,,reviewed,2026-08-19T08:14:45+00:00,2026-08-20T18:28:45+00:00,
01a01db3-4ea4-754d-9f08-9c89ec253277,01a01db1-5c37-7050-8a17-a7fe2528e68a,01a0156e-bb69-75d8-9889-54907fe1596f,测试,test,,draft,2026-08-20T05:44:45+00:00,2026-08-20T18:29:33+00:00,2026-08-20T18:29:33+00:00
01a02385-7c4f-7779-bb1f-417bfa8e8bb8,01a013e8-907f-7396-b9b5-d56024e84548,01a02383-b3ee-71a7-9296-68c1d0a2124f,它是一部相当不错的机器，一部“先验”的摩托车。如果你停下来仔细地想一想，终究会发现它才是主体。你的感官所得到的讯息只能证实它的存在，但是这些讯息并不等于它。我通过直觉所了解到的摩托车，就像我存在银行里面的钱。如果我到银行要求看我的钱，他们一定会奇怪地看着我。因为我的钱并没有放在他们的抽屉里，没法拿出来给我看，我的钱其实只是电脑档案里面的一个数字，在一卷磁带的某一个被磁化的区域上。但是这样就够了，因为我相信如果我需要钱的时候，银行会通过他们的系统让我取到钱。同样的，即使我的感官不能给我任何可以被称为“实体”的东西，我仍相信我可以从我的感官信息中获取实体能提供给我的东西，这就够了，而且感觉到的信息和我心灵中的先验摩托车始终是吻合的。只是为了方便，我说我在银行里有钱，同样是出于方便，我说我骑的这部摩托车是实体构成的。康德的《纯粹理性批判》就是探讨我们如何得到这种先验的知识，以及如何运用它。,Chapter13,,reviewed,2026-08-21T08:52:25+00:00,2026-08-21T08:52:35+00:00,
01a02388-74e1-7505-bf57-f47d267d35c1,01a013e8-907f-7396-b9b5-d56024e84548,01a018f1-6dfb-72c2-96f0-bb1555f76e9a,他想象着一个缺乏良质的世界，突然想起有一些社会就是这样的，像古代的斯巴达人，赫胥黎的《美丽新世界》和奥威尔的《1984》。他又想起，在自己的生活中，有一些人就欣赏这种缺乏良质的世界。有一些朋友想说服他戒烟，要他说出抽烟的理由，结果他说不出来，于是他们就表现出很优越的样子，仿佛他做了很丢脸的事，因为这些人对所有的事情都要求理由、计划和解决的方法。他们曾经和他是一类人，但现在他们是他攻击的对象。他想了很久，想找出一个能够形容他们的总称，以便于抓住这种缺乏良质的世界的特质。,Chapter18,,reviewed,2026-08-21T08:55:40+00:00,2026-08-21T08:55:46+00:00,
01a0238a-fe16-72ab-b744-19c007607324,01a013e8-907f-7396-b9b5-d56024e84548,01a0238a-3c7a-737e-9de1-14e2d2f588a2,斐德洛一句一句、一段一段地念，发现它们正符合他的意思。这就是他一直在说的，只不过他表达得很僵化，而《道德经》中却说得清楚而准确。这就是他一直在说的，只是此刻却从不同的背景，用不同的语言说了出来。他从另一座山谷看到了这一座山谷的景象，并不是陌生人所讲的故事，而是他所置身其中的山谷的一部分。他看到了一切。,Chapter20,,reviewed,2026-08-21T08:58:26+00:00,2026-08-21T08:58:40+00:00,
01a02414-cacf-71e6-8b54-5f12ecad4a0c,01a018f7-848d-7524-8a00-ea267594f058,01a02413-6e19-76eb-96a6-ab5c1223e04e,妈妈坐在我的床边；她拿了一本《弃儿弗朗沙》。发红的封面和莫名其妙的书名，在我的心目中，给弗朗沙平添一种明显的个性和神秘的魅力，我还从未读过名副其实的小说。过去听说乔治·桑是典型的小说家，仅凭这一点，就足以使我想象《弃儿弗朗沙》中一定有某种难以界定的、引人入胜的内容。用来煽起好奇之心或恻隐之情的叙述手段，某些令人不安和催人惆怅的表达方法，有点知识的读者一眼就看出这些同别的许多小说一样；可是在我眼里，它们却是感人肺腑的一种外观，流露出《弃儿弗朗沙》所特有的本质。,第一部：贡布雷,,reviewed,2026-08-21T11:28:57+00:00,2026-08-21T11:29:38+00:00,
01a02418-33fe-702e-94f7-b1cc098bb973,01a018f7-848d-7524-8a00-ea267594f058,01a013f1-545e-7562-bc38-7693325b8d93,她吃茶点时，我又寻回了贡布雷和在贡布雷的希尔贝特）所知甚多，使我忆起上面有《一千零一夜》故事的那些盛小炉点心的盘子。[插图]弗朗索瓦丝一天又一天地今天将《阿拉丁和神灯》，明天将《阿里巴巴》、《睁眼睡觉的人》和《辛伯达携带全部宝物登上巴索拉船》[插图]送给姨母莱奥妮时，这些故事的“臣民”们真叫我的姨母开心透了。,第二部第7章,,reviewed,2026-08-21T11:32:41+00:00,2026-08-21T11:32:46+00:00,
01a02523-1ae0-70ba-93a6-e3e6b4fddedb,01a01968-38de-75b4-b63b-fbe9d35bee6e,01a02520-d6e2-7237-b5b0-c6d82da940f3,我们不大知晓的事情委实太多了。似懂非懂罢了。倘有宇宙人来我这里问我赤道以多少公里时速旋转，我将异常狼狈，就连星期二之后为何是星期三恐怕都答不上来。他们笑我不成？《卡拉马佐夫兄弟》和《静静的顿河》我分别读了三遍，甚至《德意志意识形态》也读了一遍。圆周率都能数到小数点以下十六位。这样他们也还要笑我？大概会笑的，且笑得要死。,Chapter2,,reviewed,2026-08-21T16:24:12+00:00,2026-08-21T16:24:18+00:00,
01a02524-9821-736e-97bf-ac17669e4260,01a01968-38de-75b4-b63b-fbe9d35bee6e,01a018df-05f2-71ae-a076-a02610b6dfa8,我们不大知晓的事情委实太多了。似懂非懂罢了。倘有宇宙人来我这里问我赤道以多少公里时速旋转，我将异常狼狈，就连星期二之后为何是星期三恐怕都答不上来。他们笑我不成？《卡拉马佐夫兄弟》和《静静的顿河》我分别读了三遍，甚至《德意志意识形态》也读了一遍。圆周率都能数到小数点以下十六位。这样他们也还要笑我？大概会笑的，且笑得要死。,Chapter3,,reviewed,2026-08-21T16:25:50+00:00,2026-08-21T16:25:56+00:00,
01a0252d-eb2b-730e-b16a-f8579c37fbe6,01a01968-38de-75b4-b63b-fbe9d35bee6e,01a0252c-ae88-757d-8b11-9e7dd42701ba,“挺有《白鲸》情调的。”“白鲸？”我问。“是白鲸。寻觅什么是很有趣的作业。”“例如猛犸？”我的女友问。“是的，都一样。”服务台负责人说，“我所以给这里取名为DOLPHIN HOTEL，其实就是因为麦尔维尔的《白鲸》里有海豚出现的场面。”,Chapter2,,reviewed,2026-08-21T16:36:01+00:00,2026-08-21T16:36:06+00:00,
01a02caf-d7b2-761a-ba88-c1b19581992e,01a01968-38cb-7a5b-849f-0b976fd057b5,01a02cac-5cdc-7594-b1e7-d44f4e99c570,"“干嘛老看书？”

我把最后剩下的竹荚鱼连同啤酒一起一口送进肚里，收拾一下碟盘，拿起旁边刚读个开头的《情感教育》，啪啦啪啦翻了几页：

“因为福楼拜早已经死掉了。”

“活着的作家的书就不看？”

“活着的作家一钱不值。”

“何以见得？”

“对于死去的人，我觉得一般都可原谅。”我一边回答，一边看着吧台里手提式电视机的重播节目“66号国道”。",Chapter5,,reviewed,2026-08-23T03:35:16+00:00,2026-08-23T03:36:02+00:00,
01a02cc0-21fb-7026-9c1e-b14667d658a9,01a01968-38cb-7a5b-849f-0b976fd057b5,01a02cbe-7765-7266-bb6c-0212aee521cb,"“对了，你可读过《热铁皮房顶上的猫》？”

她不予回答，眼望天花板，活像被捞上岸的人鱼似的把毛巾被裹得严严实实。

我只管继续说下去：

“就是说，每当我一个人喝酒，就想起那段故事，满以为脑袋里马上会咔嚓一声变得豁然开朗。当然实际上没这个可能，从来就没有声音响过。于是一会儿我就等得心烦意乱，往那小子家里打电话，打算拉他出来一块儿喝。结果接电话是个女的……我觉得纳闷儿，那小子本来不是这副德性的。即使往房间里领进五十个女人，哪怕再醉得昏天黑地，自己的电话也肯定自己接。明白？",Chapter9,,reviewed,2026-08-23T03:53:04+00:00,2026-08-23T03:53:04+00:00,
01a02ccf-2b2d-7461-b9bd-b43daeb6b15a,01a01968-38cb-7a5b-849f-0b976fd057b5,01a02ccd-d8eb-7219-861e-232e29b28dd3,"哈特费尔德这位作家，他的作品尽管量很庞大，却极少直接涉及人生、抱负和爱情。在比较严肃的（所谓严肃，即没有外星人或怪物出场之意）半自传性质的作品《绕虹一周半》（一九三七年）中，哈特费尔德以混合着嘲讽、冷言恶语、开玩笑和正话反说的语气，极为简洁地道出了他的肺腑之言：

“我向这房间中至为神圣的书籍、即按字母顺序编印的电话号码簿发誓：写实，我仅仅写实。人生是空的。但当然有救。因为在其开始之时并非完全空空如也，而是我们自己费尽千辛万苦、无所不用其极地将其磨损以至彻底掏空的。至于如何辛苦、如何磨损，在此不一一叙述。因为很麻烦。如果有人无论如何都想知道，那么请去阅读罗曼·罗兰著的《约翰·克利斯朵夫》。一切都写在那里。”

哈特费尔德之所以对《约翰·克利斯朵夫》大为欣赏，原因之一是由于书中对一个人由生至死的过程描写得无微不至、有条不紊；二是由于它是一部长而又长的长篇。他一向认为，既然小说是一种信息，那就必须是可以用图表和年表之类表现出来的，而且其准确性和量堪成正比。",Chapter32,,reviewed,2026-08-23T04:09:29+00:00,2026-08-23T04:09:29+00:00,
01a02cd2-2649-744d-a45e-d60cd198006e,01a01968-38cb-7a5b-849f-0b976fd057b5,01a013e8-907f-7396-b9b5-d5361417b26c,"哈特费尔德之所以对《约翰·克利斯朵夫》大为欣赏，原因之一是由于书中对一个人由生至死的过程描写得无微不至、有条不紊；二是由于它是一部长而又长的长篇。他一向认为，既然小说是一种信息，那就必须是可以用图表和年表之类表现出来的，而且其准确性和量堪成正比。

对于托尔斯泰的《战争与和平》，他往往持批评态度。他说，问题当然不在量的方面，而在于其中宇宙观念的阙如，因而作品给人的印象不够谐调。他使用到“宇宙观念”这一字眼时，大多是意味着该作品“不可救药”。",Chapter32,,reviewed,2026-08-23T04:12:45+00:00,2026-08-23T04:12:45+00:00,
01a02cd4-ccf6-71c8-8f9d-b7490d14501b,01a01968-38cb-7a5b-849f-0b976fd057b5,01a018df-05f2-71ae-a076-a02610b6dfa8,"鼠仍在写他的小说，每年圣诞节都寄来几份复印本。去年写的是精神病院食堂里的一个厨师，前年以《卡拉马佐夫兄弟》为基础写了滑稽乐队的故事。他的小说始终没有性场面，出场人物没有一个死去。

其原稿纸的第一页上经常写着：",Chapter39,,reviewed,2026-08-23T04:15:38+00:00,2026-08-23T04:15:38+00:00,
01a02ce3-2ce0-74ec-beea-4cfcbc0899d4,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a02ce1-8b1f-7680-a7c3-ab0baac13ee6,今天，在这个四月中旬晴美的星期天清晨，几个难说是愉快的事实逐渐清楚了。首先，《空气蛹》不是深绘里自己写的。如果相信她的话（这时他还想不出不信的理由），深绘里只是口述故事，由别的女孩将它写成了文章。其制作过程和《古事记》《平家物语》等口传文学相同。这个事实虽然减轻了天吾对自己动手修改《空气蛹》的罪恶感，从整体上来看却让事态更加——说得干脆些是一筹莫展地——复杂化了。,Chapter8,,reviewed,2026-08-23T04:31:20+00:00,2026-08-23T04:35:56+00:00,
01a02ceb-a4c8-76b3-b930-30b2ef73eaf5,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a02cea-526c-7740-a01e-58e2befcc2fa,这个可能性对少年时代的天吾来说既是噩梦，也是极大的希望。他贪婪地阅读狄更斯的小说。第一本读的是《雾都孤儿》，从那以后他就迷上了狄更斯，把图书馆收藏的狄更斯作品几乎全部熟读。他一面畅游在这样的故事世界里，一面沉湎于对自己身世的种种想象。这种想象（或说妄想）在他的脑海中越变越长，越变越复杂。尽管类型只有一个，却生出了无数变奏。总之，自己原本的位置并非这里。天吾告诉自己。我是被错误地关在一个错误的牢笼里。有朝一日，真正的父母肯定会在偶然但正确的引导下来找我，把我从这狭窄痛苦的丑恶牢笼中解救出去，带回原本属于我的地方。于是我将获得美丽、和平、自由的星期天。,Chapter14,,reviewed,2026-08-23T04:40:35+00:00,2026-08-23T04:40:35+00:00,
01a02ced-2f0e-7133-802d-7133d8392896,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a018df-05f2-71ae-a076-a02610b6dfa8,“就像在《卡拉马佐夫兄弟》里，有魔鬼和基督的故事。”青豆说，“基督正在旷野里严格修炼，魔鬼要求他显示奇迹，要他将石头变成面包。但是基督拒绝了，因为奇迹是魔鬼的诱惑。”“我知道。我也读过《卡拉马佐夫兄弟》。不错，就像你说的那样，这种花哨的卖弄解决不了任何问题。但我必须在有限的时间之内赢得你的认可，这才做给你看。”青豆沉默不语。“这个世界上没有绝对的善，也没有绝对的恶。”男人说，“善恶并不是一成不变的东西，而是不断改变所处的场所和立场。一个善，在下一瞬间也许就转换成了恶，反之亦然。陀思妥耶夫斯基在《卡拉马佐夫兄弟》中描写的，正是这样一个世界。重要的是，要维持转换不停的善与恶的平衡。一旦向某一方过度倾斜，就会难以维持现实中的道德。对了，平衡本身就是善。我为了保持平衡必须死去，便是基于这样的意义。”,Chapter11,,reviewed,2026-08-23T04:42:16+00:00,2026-08-23T04:42:16+00:00,
01a02cf5-50c8-744e-a375-1bb228c8c902,01a01889-6cc0-75f9-8c09-0ae6392a3ab5,01a02cf4-9439-773c-99e5-90d8f51636f8,然而，这种事情只怕怎样解释也很难让人信服。青豆也能理解这样的心情。老夫人，不，只要是头脑正常的人，不管是谁，当你对他说起什么小小人、母体、子体、空气蛹，宣称这些都是事实，他肯定都不会立刻接受。因为对头脑正常的人来说，这些东西只是小说里编造出来的。就像不能相信《爱丽丝梦游仙境》里的扑克皇后、揣着怀表的兔子是真实存在一样。,Chapter19,,reviewed,2026-08-23T04:51:09+00:00,2026-08-23T04:51:09+00:00,
01a02cfd-9c7f-746d-ac26-688cf9f7ac49,01a01968-38de-7509-b00f-b4a41920d20a,01a02cfb-d854-7696-91fe-89be83d6cd42,本来看天色像要马上下雪，却迟迟未下。云块一动不动，如同《格列佛游记》中出现的飞岛国，沉甸甸地笼罩着都市的上方。地面上的东西一律被染成了灰色。无论刀叉还是沙拉、啤酒，统统一色灰。碰上这种天气，根本想不出什么正经事。,Chapter7,,reviewed,2026-08-23T05:00:13+00:00,2026-08-23T05:00:13+00:00,
01a02d00-6778-705f-9b5d-efe73b1c14c6,01a01968-38de-7509-b00f-b4a41920d20a,01a02cff-64b0-72bd-b5b5-7aab01956c90,“什么书？”“卡夫卡的《审判》，或许你不相信。”渔夫在纸上写卡夫卡的《审判》。“审判”二字写得不准确，文学从旁指教。不出所料，文学果然晓得《审判》。,Chapter21,,reviewed,2026-08-23T05:03:16+00:00,2026-08-23T05:03:16+00:00,
01a02df9-e6a4-72b5-a1a4-dede30ee718c,01a01968-38df-7fb9-8362-ade612b6a9c9,01a02df8-34a3-7410-b759-fa9be38dedcb,记得过去在哪里读过一个故事，说一个男的在等待什么的时间里老是吃个不停。使劲想了半天，终于想起是海明威的《永别了，武器》。主人公（名字忘了）从意大利乘小艇越境好歹逃到瑞士，在瑞士一座小镇上等待妻子分娩，等的时间里不时走进医院对面的咖啡馆吃喝。小说情节差不多忘光了，只是清楚记得接近尾声的场面：主人公在异国他乡等待妻子分娩时接二连三地进食。我之所以记得这个场面，是因为觉得这里边含有强烈的真实性。较之因坐立不安而吃不下东西，食欲异乎寻常地汹涌而来反倒更有文学上的真实性，我觉得。,chapter1,,reviewed,2026-08-23T09:35:47+00:00,2026-08-23T09:35:47+00:00,
01a02dfb-247c-700c-bc6a-dc1def65f7c6,01a01968-38df-7fb9-8362-ade612b6a9c9,01a018df-05f2-71ae-a076-a02610b6dfa8,“三十岁。身高一米七二，体重六十三公斤，短发。没戴眼镜。”不不，这无论如何算不得特征，我边介绍边想。如此外表的人，品川太平洋酒店咖啡屋里很可能有五十人之多。以前我到过那里一次，是个十分宽敞的咖啡屋。恐怕要有较为不同寻常的醒目特征才行，可我又想不出任何那样的特征。当然，并不是说我没有特征。我有迈尔斯·戴维斯签名的《西班牙素描》。脉搏跳动相当迟缓，一分钟通常四十七次，高烧三十八度五时也不过七十次。失业。《卡拉马佐夫兄弟》中的兄弟姓名记得滚瓜烂熟。然而这些当然从外表上看不出。,chapter3,,reviewed,2026-08-23T09:37:08+00:00,2026-08-23T09:37:08+00:00,
01a02dfb-e004-7608-95db-e1abcca9a97f,01a01968-38df-7fb9-8362-ade612b6a9c9,01a02cfb-d854-7696-91fe-89be83d6cd42,“什么也没写的。”加纳马耳他对我说。我依然呆呆地看着空无一字的名片背面。“只有名字。电话号码和住址对我没有必要。因为谁也不给我打电话，而由我给别人打。”“原来如此。”我说。这种无意义的腔调的附和像《格列佛游记》里那个悬浮空中的孤岛一样在桌面上方徒然地漂了好久。,chapter3,,reviewed,2026-08-23T09:37:56+00:00,2026-08-23T09:37:56+00:00,
